sqft_living,bathrooms,bedrooms,floors,yr_built,price
1580,2.0,4.0,1.0,1953,410000.0
2170,2.25,4.0,2.0,1987,566000.0
2500,2.75,4.0,2.0,2010,680000.0
960,1.0,1.0,1.0,1908,332000.0
3030,2.5,4.0,2.0,2003,902000.0
1540,1.75,3.0,1.0,1947,500000.0
1890,1.75,3.0,1.5,1976,445000.0
2810,2.5,4.0,1.0,1973,825000.0
3530,4.0,4.0,2.0,1958,1095000.0
1100,1.0,3.0,1.0,1957,277000.0
1940,2.5,3.0,1.0,1975,545000.0
2300,2.5,3.0,2.0,2003,435000.0
2110,2.5,3.0,2.0,2005,638000.0
1220,1.5,4.0,1.0,1965,418000.0
1750,1.75,3.0,1.0,1968,499000.0
1230,1.5,3.0,1.0,1949,150000.0
3100,2.5,3.0,2.0,2002,759950.0
1830,2.5,3.0,1.0,1991,427000.0
2640,2.5,5.0,2.0,2003,632500.0
1840,1.75,6.0,1.0,1900,660000.0
3190,2.5,4.0,2.0,1990,862000.0
1120,1.0,2.0,1.5,1910,524000.0
1760,1.5,3.0,1.0,1958,470000.0
1590,2.0,3.0,2.0,2000,385000.0
2120,2.5,4.0,2.0,1985,575000.0
2240,2.5,4.0,1.0,1988,220000.0
890,1.0,2.0,1.0,1919,460000.0
1220,1.5,3.0,1.0,1973,175000.0
2670,2.25,3.0,1.0,1966,465000.0
1120,1.0,3.0,1.0,1912,552000.0
3130,2.75,4.0,2.0,1981,565000.0
1740,2.5,4.0,1.0,1976,518000.0
3290,3.5,4.0,2.0,2006,899950.0
1770,1.0,3.0,1.5,1926,373000.0
2960,2.5,4.0,2.0,2006,385000.0
1200,1.0,2.0,1.0,1943,245000.0
2400,2.0,4.0,2.0,1913,375000.0
2690,3.5,4.0,2.0,2002,699850.0
3550,2.25,6.0,1.0,1948,450000.0
1310,1.5,2.0,1.5,1970,455000.0
2610,2.75,4.0,3.0,1910,650000.0
2760,2.5,5.0,1.0,1960,378000.0
1410,2.0,3.0,1.0,1940,220000.0
1960,1.75,4.0,1.0,1967,285500.0
1212,2.5,3.0,3.0,2004,340000.0
2220,1.5,4.0,1.0,1954,921000.0
2040,2.5,4.0,1.5,1973,375000.0
2800,2.75,4.0,2.0,1992,999000.0
2040,1.5,3.0,1.0,1957,335000.0
830,1.0,2.0,1.0,1928,385000.0
4140,3.5,4.0,2.0,2003,850000.0
2340,2.5,5.0,2.0,2009,429000.0
1420,2.25,3.0,3.0,2006,523950.0
2670,2.75,3.0,1.0,2013,798800.0
1880,2.5,3.0,2.0,2009,284000.0
3450,3.25,4.0,2.0,2014,852880.0
1200,2.25,3.0,3.0,2005,320000.0
3430,3.25,4.0,2.0,2014,749995.0
1350,2.5,3.0,2.0,2007,468500.0
2570,2.5,5.0,2.0,2006,492500.0
2840,3.5,4.0,3.0,2008,685000.0
2650,2.5,4.0,2.0,2014,542525.0
1980,2.0,3.0,3.0,2007,435000.0
1280,1.75,3.0,1.5,1988,242000.0
2610,2.5,4.0,2.0,1987,325000.0
3010,2.75,5.0,2.0,1994,837700.0
930,1.0,1.0,1.0,1948,210000.0
1180,1.5,3.0,1.0,1977,187500.0
1710,1.0,5.0,1.5,1926,560000.0
1380,2.0,3.0,1.0,1989,272000.0
1190,1.75,3.0,1.0,1968,235000.0
1870,2.0,3.0,1.0,1986,259000.0
3130,3.5,5.0,2.0,2014,866059.0
900,1.0,2.0,1.0,1909,473000.0
1880,1.5,3.0,1.0,1968,405000.0
3010,4.25,4.0,2.0,1951,870000.0
2280,2.25,3.0,1.0,1985,475000.0
2970,2.5,3.0,2.0,1998,499500.0
1620,2.5,2.0,2.0,2008,386000.0
1550,1.5,4.0,1.5,1918,458000.0
2240,1.75,3.0,2.0,1976,550000.0
2830,2.5,3.0,2.0,1989,605500.0
2890,2.5,3.0,2.0,2000,421000.0
1990,2.25,4.0,2.0,1991,536000.0
1370,1.75,3.0,1.0,1982,247200.0
1088,1.5,2.0,2.0,1983,250000.0
1740,1.75,4.0,1.0,1978,204950.0
1730,2.0,3.0,1.0,1978,430000.0
1800,2.5,4.0,2.0,1998,250000.0
1440,1.75,3.0,1.0,1958,260000.0
1720,1.0,4.0,1.5,1926,547000.0
2800,3.5,5.0,2.0,1995,379900.0
2300,2.5,3.0,1.0,2005,738500.0
2030,2.25,4.0,1.0,1967,545000.0
740,1.0,2.0,1.0,1948,342000.0
1920,1.0,4.0,1.0,1966,170000.0
2490,2.5,4.0,2.0,1983,616000.0
1380,2.0,3.0,1.0,1948,640000.0
1530,2.5,3.0,1.0,1993,332000.0
2420,3.25,3.0,2.0,2006,1010000.0
2150,2.5,4.0,2.0,1991,380000.0
1610,2.0,4.0,1.0,1967,415000.0
2650,3.5,4.0,2.0,2001,1008000.0
2700,2.75,4.0,2.0,1976,669000.0
1270,1.5,3.0,1.0,1948,260000.0
3150,2.75,4.0,1.0,1986,854000.0
2010,2.25,3.0,2.0,1985,605000.0
860,1.0,3.0,1.5,1927,320000.0
1410,2.0,3.0,1.0,1983,229950.0
1700,1.75,3.0,1.0,1987,255000.0
1230,2.25,2.0,2.0,2004,479000.0
1180,2.5,3.0,3.0,2010,472000.0
1430,1.5,3.0,1.0,1980,198000.0
1450,2.0,4.0,1.5,1962,440000.0
2180,1.75,3.0,1.0,1961,506000.0
2210,2.5,4.0,2.0,1993,382500.0
1480,1.5,2.0,1.0,1978,269500.0
2340,2.0,3.0,1.0,1971,560000.0
3860,3.5,4.0,2.0,1996,840000.0
2300,2.75,3.0,2.0,2008,479500.0
1450,1.5,3.0,1.0,1968,402000.0
1380,2.5,2.0,3.0,2006,549000.0
2470,2.5,4.0,2.0,1999,449950.0
2030,1.75,4.0,1.5,1975,493000.0
1440,0.75,4.0,1.0,1948,142500.0
1160,1.75,3.0,1.0,1998,250000.0
1580,1.0,3.0,2.0,1908,729000.0
1430,2.75,2.0,2.0,2006,465000.0
1494,2.0,2.0,2.0,1943,465000.0
1930,2.25,4.0,1.0,1988,280000.0
2740,1.75,6.0,1.0,1953,675000.0
1880,2.0,3.0,1.0,1927,667500.0
2590,2.5,3.0,2.0,1988,809000.0
2140,2.25,3.0,2.0,1986,400000.0
1870,2.0,4.0,1.5,1956,310000.0
1230,1.0,2.0,1.0,1928,435000.0
2340,2.5,4.0,2.0,2001,465950.0
880,1.5,3.0,1.0,1945,253000.0
3040,2.5,3.0,2.0,2003,330000.0
1120,1.0,4.0,1.5,1946,554000.0
1380,2.0,3.0,3.0,2013,350000.0
1660,2.5,4.0,2.0,1994,294999.0
2940,2.5,4.0,2.0,1991,752000.0
1670,2.5,4.0,2.0,2005,451000.0
2630,2.75,4.0,2.0,1994,725000.0
2250,2.75,4.0,1.0,1975,345000.0
1320,1.0,3.0,1.0,1967,206000.0
2700,2.0,5.0,1.0,1962,580000.0
980,1.0,3.0,1.0,1950,430000.0
2650,2.5,4.0,2.0,1988,720000.0
3670,4.25,7.0,2.0,1964,824000.0
2960,1.75,3.0,1.0,1952,936000.0
3070,2.75,4.0,2.0,2006,535000.0
1413,2.5,3.0,2.0,2011,286800.0
1260,2.5,2.0,3.0,2005,350000.0
1680,2.5,3.0,2.0,2007,345000.0
1230,2.25,3.0,2.0,2009,435000.0
2770,3.25,3.0,2.0,2006,461000.0
2910,2.25,3.0,2.0,1990,770000.0
1600,2.5,3.0,2.0,2005,330000.0
1820,2.5,4.0,2.0,1994,322500.0
1700,1.75,3.0,1.0,1977,475000.0
790,1.0,2.0,1.0,1942,250275.0
1720,2.25,3.0,1.0,1969,274500.0
990,1.0,3.0,1.0,1960,284950.0
1770,1.75,4.0,1.0,1983,264950.0
1260,2.0,3.0,1.0,1986,242000.0
3640,2.5,4.0,2.0,1999,913000.0
2040,1.75,3.0,1.0,1958,555000.0
1980,1.75,4.0,1.0,1948,711000.0
3600,2.5,5.0,1.0,1968,403500.0
4270,2.5,4.0,1.0,1991,975000.0
2030,2.0,4.0,1.5,1947,253779.0
1689,3.25,3.0,3.0,2008,384400.0
2870,2.75,5.0,1.0,1976,646000.0
1270,1.75,3.0,1.0,1952,415000.0
2790,2.5,4.0,2.0,1997,764000.0
3850,3.25,5.0,2.0,2002,507000.0
1560,2.5,3.0,1.5,1936,545500.0
1180,1.75,3.0,1.0,1928,450000.0
1820,1.75,4.0,1.0,1980,264000.0
1260,1.75,5.0,1.5,1926,650000.0
2640,2.5,3.0,2.0,1991,365000.0
1100,1.0,2.0,1.0,1954,343566.0
1950,2.5,3.0,2.0,1997,375000.0
1380,2.0,3.0,1.0,1966,295000.0
2200,2.75,3.0,1.0,1977,325000.0
2050,1.5,4.0,1.0,1963,265000.0
2795,3.0,5.0,2.0,1996,562000.0
2050,2.5,4.0,2.0,1989,540000.0
2150,1.75,5.0,1.0,1970,279950.0
1970,1.75,3.0,1.0,1963,540000.0
2660,2.5,4.0,1.0,1960,310000.0
720,1.0,1.0,1.0,1914,190000.0
2410,2.5,4.0,2.0,2000,440000.0
1080,1.0,2.0,1.0,1958,230000.0
1180,1.75,3.0,1.0,1981,455000.0
660,1.0,2.0,1.0,1915,175000.0
2920,1.75,3.0,1.0,1981,650000.0
1080,1.0,3.0,1.5,1900,192500.0
1670,1.75,3.0,1.0,1978,239950.0
1370,1.0,6.0,1.5,1931,175000.0
3450,3.5,5.0,1.0,1972,850000.0
1970,2.0,4.0,1.0,1961,410000.0
2290,2.5,4.0,2.0,1996,570000.0
2240,2.5,5.0,1.0,1966,469000.0
1240,1.0,2.0,1.0,1938,559000.0
2420,2.5,3.0,2.0,1989,739888.0
3260,3.5,5.0,2.0,1969,568450.0
670,1.0,2.0,1.0,1942,240000.0
3160,3.25,5.0,2.0,1980,574950.0
1990,2.25,3.0,2.0,1967,180000.0
1700,2.5,3.0,2.0,2000,300000.0
2807,2.5,4.0,2.0,1996,630000.0
1770,1.75,4.0,1.0,1968,507000.0
2570,2.5,4.0,1.0,1979,287500.0
3450,3.0,3.0,2.0,1983,688000.0
1670,2.0,3.0,1.0,1972,424000.0
1050,1.75,3.0,1.5,1928,400000.0
1910,2.5,4.0,2.0,1987,620000.0
910,1.0,3.0,1.0,1971,300000.0
2480,2.25,5.0,2.0,1978,615000.0
1820,1.5,2.0,2.0,1921,206000.0
2920,2.5,4.0,2.0,2003,515500.0
1870,2.25,5.0,1.0,1961,554000.0
3810,3.5,4.0,2.0,1938,825000.0
2190,2.25,4.0,2.0,1918,855000.0
1730,2.5,3.0,2.0,1993,315000.0
2220,2.5,5.0,1.0,1968,299000.0
1320,1.5,3.0,1.0,1951,650000.0
1510,1.75,3.0,1.0,1925,465000.0
2120,2.0,3.0,2.0,2003,535000.0
1690,2.0,2.0,1.0,2004,564000.0
1360,3.5,3.0,2.0,2007,515000.0
3250,2.5,4.0,2.0,2008,580000.0
1490,2.25,3.0,2.0,2010,309000.0
1930,1.75,3.0,1.0,2013,536751.0
2020,2.5,4.0,2.0,2010,415000.0
1584,2.25,3.0,2.0,2012,267000.0
3170,2.5,4.0,2.0,2008,820000.0
1430,2.5,2.0,3.0,2008,485000.0
1380,3.25,3.0,3.0,2008,482000.0
2610,2.5,4.0,2.0,2008,535000.0
1540,3.25,3.0,3.0,2013,690000.0
1940,2.5,3.0,1.0,1948,576000.0
2160,2.5,3.0,1.5,1909,378750.0
1530,1.75,4.0,1.5,1968,269900.0
1440,2.0,3.0,1.0,1983,210000.0
2640,2.5,4.0,2.0,1987,429900.0
2850,2.5,4.0,2.0,2004,360000.0
1260,1.0,2.0,1.0,1947,405000.0
1610,1.75,3.0,1.0,1955,450000.0
1360,2.0,3.0,1.5,1945,703000.0
2496,2.5,4.0,2.0,1998,661000.0
2160,2.25,4.0,1.0,1969,580000.0
1320,1.0,3.0,2.0,1900,464000.0
2540,2.5,2.0,2.0,2004,945000.0
2620,3.0,4.0,1.0,1956,659500.0
1140,1.5,3.0,1.0,1960,200000.0
1790,2.0,3.0,1.0,1990,280000.0
2140,2.0,3.0,1.0,1966,346150.0
1330,1.0,3.0,2.0,1905,197500.0
2590,2.5,4.0,2.0,2001,799000.0
1620,1.0,2.0,1.0,1921,350000.0
2440,2.5,4.0,2.0,1987,720000.0
2020,2.75,3.0,1.0,1954,519000.0
1470,1.5,3.0,2.0,1907,590300.0
2520,2.75,6.0,1.0,1962,410000.0
1440,1.75,2.0,1.0,2005,437000.0
1640,2.25,3.0,1.0,1984,221000.0
2150,2.25,4.0,1.0,1963,380000.0
1570,1.0,2.0,1.0,1952,506000.0
1980,1.0,4.0,1.0,1968,395000.0
1210,1.0,3.0,1.5,1901,285000.0
1900,1.75,3.0,1.5,1903,311000.0
1940,1.75,3.0,1.0,1991,520000.0
1310,1.75,3.0,1.0,1948,435000.0
990,1.0,2.0,1.0,1945,120000.0
1340,2.0,3.0,1.0,1912,186000.0
2160,2.25,4.0,1.0,1947,756000.0
2080,2.0,4.0,1.0,1950,248000.0
1300,2.0,3.0,1.5,1933,287000.0
2610,2.5,4.0,2.0,1998,510000.0
1050,1.0,3.0,1.0,1959,249000.0
2480,2.5,3.0,2.0,2004,340000.0
1820,2.25,4.0,1.5,1930,399888.0
1170,1.75,3.0,1.0,1968,440000.0
2370,2.25,4.0,1.0,1959,899000.0
3090,3.75,5.0,2.0,2014,540500.0
2310,1.75,3.0,1.0,1978,385000.0
2060,2.25,4.0,1.0,1962,558000.0
2540,2.0,3.0,1.0,2007,600000.0
2400,2.5,4.0,2.0,2003,450000.0
1320,1.0,3.0,1.0,1961,232500.0
790,1.0,2.0,1.0,1949,436000.0
1790,2.0,4.0,1.0,1960,240000.0
1820,2.25,3.0,2.0,1983,489950.0
1670,2.0,6.0,1.0,1911,680000.0
3990,3.5,5.0,2.0,2001,1068000.0
1430,2.0,3.0,1.0,1945,352450.0
2030,2.0,4.0,1.0,1969,335000.0
1290,1.75,4.0,2.0,1906,549000.0
2520,3.25,4.0,1.5,1931,618250.0
1590,1.75,2.0,1.5,1927,850000.0
3530,2.0,5.0,1.5,1925,930000.0
1610,2.5,3.0,2.0,1996,505000.0
3280,2.5,4.0,2.0,1994,925000.0
1860,1.75,3.0,1.0,1971,275000.0
1840,1.75,3.0,1.0,1910,499000.0
2120,2.5,3.0,2.0,2003,507000.0
2270,2.5,4.0,1.0,1972,619850.0
2840,2.5,3.0,1.0,1994,500000.0
1220,1.5,4.0,1.0,1980,310000.0
2310,2.5,4.0,2.0,2008,646000.0
1840,1.75,3.0,1.0,1966,265000.0
950,2.5,3.0,2.0,2003,475000.0
3070,2.25,4.0,2.0,1970,600000.0
1730,2.0,3.0,1.0,1997,470000.0
920,1.0,2.0,1.0,1939,319950.0
3200,2.75,3.0,2.0,2004,712000.0
3010,2.75,4.0,2.0,1996,775000.0
1600,2.25,3.0,1.0,1979,390000.0
2840,2.5,4.0,2.0,2001,585000.0
2430,2.5,3.0,2.0,1989,1027000.0
1750,1.75,3.0,2.0,1976,232603.0
1240,2.25,3.0,3.0,2008,543000.0
1530,3.25,3.0,3.0,2006,607500.0
3390,3.5,3.0,2.0,2012,750000.0
2320,2.5,3.0,1.0,2008,728050.0
2650,2.5,4.0,2.0,2012,734990.0
2238,2.5,3.0,2.0,2011,330000.0
2620,2.5,4.0,2.0,1996,605000.0
1910,2.75,3.0,1.0,1979,441000.0
3040,2.5,4.0,2.0,2003,650000.0
1500,1.0,3.0,1.0,1925,395000.0
380,0.75,1.0,1.0,1963,245000.0
2970,3.5,4.0,2.0,1997,905000.0
3030,3.25,4.0,2.0,1988,660000.0
1890,2.5,4.0,1.0,1978,378000.0
1040,1.0,2.0,1.0,1919,600000.0
2090,2.5,4.0,2.0,1986,632500.0
1680,2.0,2.0,2.0,1910,210000.0
2770,2.5,2.0,2.0,2006,754800.0
1020,1.0,2.0,1.0,1948,175000.0
1470,2.25,3.0,2.0,1985,455000.0
1430,2.0,3.0,1.0,1947,450000.0
2050,1.75,4.0,1.0,1974,790000.0
2080,1.0,4.0,1.0,1941,480000.0
2870,2.25,3.0,2.0,1995,850000.0
3940,3.25,4.0,2.0,2000,725000.0
1520,1.5,3.0,1.0,1949,380000.0
1700,1.5,3.0,1.0,1954,979000.0
1940,2.25,3.0,1.0,1981,359950.0
2870,2.25,4.0,2.0,1926,665900.0
3240,3.25,3.0,2.0,2001,812000.0
1150,1.0,3.0,1.0,1953,203000.0
1440,1.5,3.0,1.0,1975,456000.0
2200,2.5,5.0,1.5,1916,547000.0
1470,2.0,3.0,1.0,1987,280000.0
1760,1.75,2.0,1.0,1930,640000.0
1780,1.75,3.0,1.0,1976,477000.0
2450,2.25,4.0,1.0,1954,455000.0
1890,3.5,3.0,2.0,1999,587206.0
2540,2.5,3.0,2.0,1999,425000.0
1360,1.0,4.0,1.5,1917,511500.0
1310,2.0,2.0,2.0,2004,218000.0
1510,2.0,3.0,1.0,1942,332000.0
1860,1.5,3.0,1.0,1967,291000.0
2200,2.0,4.0,1.0,1979,279000.0
3360,2.5,4.0,2.0,1988,950000.0
2470,2.75,3.0,2.0,1960,970500.0
1260,1.0,2.0,1.0,1925,412000.0
1430,1.0,3.0,1.5,1950,400000.0
1230,2.25,3.0,1.5,1913,200000.0
2320,2.5,4.0,2.0,1997,397000.0
3290,2.5,4.0,2.0,2003,715000.0
2550,2.5,4.0,2.0,2005,371000.0
1870,2.5,3.0,2.0,2003,458000.0
3110,3.0,5.0,1.0,1977,436500.0
1820,2.5,3.0,2.0,1983,329950.0
3050,3.25,3.0,1.0,1962,950000.0
1890,2.0,4.0,2.0,1997,282000.0
800,1.0,1.0,1.0,1931,250000.0
6900,4.25,6.0,2.0,2002,1135000.0
2670,1.75,4.0,2.0,1972,400000.0
3260,2.75,5.0,1.0,1964,681500.0
860,1.0,2.0,1.0,1949,200000.0
3850,4.5,4.0,2.0,1998,995000.0
2040,2.5,4.0,2.0,1996,355000.0
1790,2.25,3.0,1.0,1967,425000.0
3740,3.0,4.0,2.0,1988,869000.0
2660,3.25,3.0,2.0,2003,915000.0
3140,2.0,4.0,1.0,1959,925000.0
1160,1.0,3.0,1.5,1910,390000.0
1860,2.25,3.0,2.0,1995,330000.0
1630,3.0,4.0,1.0,1990,482500.0
1750,2.25,3.0,3.0,2001,525000.0
1300,1.0,3.0,1.0,1960,237000.0
960,1.0,3.0,1.0,1960,205000.0
1850,2.5,3.0,2.0,1989,623000.0
3260,2.75,4.0,2.0,2013,565000.0
2420,2.25,4.0,1.0,1973,400000.0
1460,1.0,3.0,1.5,2002,405000.0
2240,3.0,4.0,2.0,1992,337000.0
1240,1.0,2.0,1.0,1943,355000.0
2060,2.25,3.0,1.0,1975,885000.0
2280,2.75,5.0,1.0,1959,420000.0
2510,2.5,4.0,2.0,2006,448000.0
3150,2.75,4.0,2.0,2004,800000.0
2780,2.25,5.0,2.0,1978,830000.0
2380,1.75,6.0,2.0,1917,725000.0
2140,2.25,3.0,2.0,1905,780000.0
840,1.0,2.0,1.0,1948,325000.0
2170,2.25,4.0,1.0,1976,488800.0
2120,2.0,4.0,1.0,1940,489000.0
3290,2.75,3.0,2.0,1993,595000.0
2290,2.25,5.0,1.0,1973,359900.0
4910,3.0,3.0,2.0,1989,1080000.0
3730,2.75,4.0,2.0,2012,925000.0
2440,2.5,3.0,2.0,2014,625000.0
2570,2.5,3.0,2.0,2014,339990.0
2970,2.5,4.0,2.0,2014,775950.0
2630,3.0,5.0,2.0,2013,420000.0
1530,3.25,3.0,2.0,2005,654000.0
3690,3.5,3.0,2.0,2001,725000.0
1230,1.0,2.0,2.0,1948,375000.0
2200,2.5,3.0,1.0,1952,1100000.0
2330,2.25,4.0,2.0,1986,639500.0
2160,2.0,4.0,1.5,1928,849000.0
1550,1.5,4.0,1.0,1956,418000.0
1780,1.75,4.0,1.0,1943,442900.0
2610,1.75,3.0,1.5,1934,750000.0
3290,2.5,3.0,2.0,2000,930000.0
1330,1.75,2.0,1.0,1914,565000.0
3530,3.5,4.0,2.0,1987,874150.0
2090,2.5,4.0,2.0,1990,545000.0
2040,2.5,4.0,1.0,1963,500000.0
2370,2.5,4.0,2.0,1966,687000.0
2810,2.5,4.0,2.0,1989,810000.0
2050,2.5,3.0,1.0,1977,439500.0
2870,1.75,3.0,1.5,1907,802000.0
2130,2.5,4.0,1.0,1963,732600.0
2580,2.5,4.0,2.0,2004,374000.0
2380,2.5,4.0,2.0,1999,330000.0
1940,2.0,4.0,1.0,1962,365000.0
1610,2.0,2.0,2.0,1930,290900.0
2060,2.5,3.0,1.0,1976,577000.0
1010,1.0,2.0,1.0,1925,280000.0
2810,2.5,4.0,2.0,1982,675000.0
2380,2.25,3.0,1.0,1972,800000.0
1060,1.0,2.0,1.0,1951,299995.0
1560,1.75,3.0,1.0,1983,440000.0
1500,1.75,2.0,1.0,1963,249500.0
970,1.0,2.0,1.0,1907,690000.0
1170,1.0,3.0,1.0,1968,235000.0
2280,2.5,3.0,2.0,1998,320000.0
2800,3.0,7.0,1.0,1963,350000.0
1150,1.5,4.0,1.5,1970,334000.0
2180,3.0,6.0,2.0,1980,235000.0
2520,2.5,4.0,2.0,1990,442000.0
1760,1.75,3.0,1.0,1966,264000.0
1180,1.0,2.0,1.0,1949,275000.0
950,1.5,2.0,1.0,1949,430000.0
1900,2.5,3.0,2.0,1988,550000.0
2300,2.5,4.0,2.0,1999,775000.0
2660,2.75,6.0,1.0,1962,603500.0
1530,1.0,3.0,1.5,1919,230000.0
1850,2.5,4.0,1.0,1930,449000.0
1200,2.0,3.0,1.0,1937,420000.0
2270,2.25,4.0,1.0,1954,735000.0
1090,1.5,3.0,1.0,1968,200000.0
1100,2.75,3.0,2.0,2008,286000.0
1640,2.5,3.0,3.0,2009,579000.0
1950,3.75,3.0,1.0,1959,345100.0
1660,1.75,3.0,1.5,1957,350000.0
880,1.0,3.0,1.5,1946,291500.0
1500,2.5,3.0,2.0,2014,649950.0
1890,2.0,3.0,2.0,2012,458500.0
1150,1.0,3.0,2.0,1911,500000.0
2430,2.5,3.0,2.0,1997,362300.0
2110,1.75,4.0,1.0,1975,324000.0
2950,2.0,3.0,2.0,1918,495000.0
1650,2.25,3.0,2.0,1985,233500.0
2110,2.25,3.0,2.0,1978,479000.0
2010,2.25,4.0,2.0,1975,322200.0
3030,2.5,4.0,2.0,1998,835000.0
1270,1.0,3.0,1.0,1955,347000.0
1610,1.75,3.0,1.0,1962,725000.0
1140,1.0,3.0,2.0,1904,345000.0
2110,2.5,3.0,2.0,1989,345950.0
1840,1.75,3.0,1.0,1964,550000.0
1560,1.75,3.0,1.0,1940,399950.0
1840,1.75,3.0,1.0,1976,269500.0
1830,2.5,4.0,1.0,1973,494000.0
2120,1.75,4.0,1.0,1956,453000.0
1600,1.75,3.0,1.0,1977,442500.0
1450,1.75,4.0,1.5,1962,235000.0
1880,1.75,3.0,1.0,1959,389800.0
1270,1.75,3.0,1.0,1950,346000.0
1720,1.5,4.0,1.0,1953,360000.0
2400,2.5,4.0,2.0,1990,650000.0
1150,1.0,3.0,1.0,1932,290000.0
870,1.0,2.0,1.0,1940,234000.0
2000,2.5,4.0,2.0,1989,260000.0
2420,2.0,3.0,1.0,1949,349900.0
1080,1.0,3.0,1.0,1952,275000.0
3420,2.5,4.0,2.0,1988,725000.0
1870,2.5,4.0,2.0,1990,375000.0
2500,2.5,4.0,1.0,1997,806000.0
2150,2.5,3.0,2.0,1992,470000.0
1470,2.25,3.0,2.0,1984,490000.0
2130,2.0,5.0,1.5,1926,615000.0
1000,1.0,3.0,1.0,1968,249000.0
2390,1.75,3.0,1.0,1955,396500.0
860,1.0,2.0,1.0,1901,405000.0
1960,2.5,3.0,2.0,1989,560000.0
2000,2.5,4.0,2.0,2003,459950.0
1620,1.0,3.0,1.5,1928,265000.0
2890,2.5,6.0,1.0,1977,502000.0
1300,1.75,3.0,1.0,1981,430000.0
1080,1.0,2.0,1.0,1924,525000.0
2170,2.5,4.0,1.0,1955,415000.0
2260,2.5,3.0,2.0,1987,600000.0
1580,1.75,3.0,1.0,1967,225000.0
2620,2.5,4.0,2.0,2008,300000.0
1540,2.5,4.0,2.0,2014,491234.0
3440,3.25,4.0,2.0,2006,905000.0
1740,2.5,5.0,1.0,1959,199950.0
2160,1.75,4.0,1.0,1942,450000.0
1480,1.0,3.0,2.0,1949,899000.0
2260,1.75,2.0,2.0,2005,649000.0
3910,3.5,4.0,2.0,1987,780000.0
1700,1.75,4.0,1.5,1965,400000.0
4470,2.5,5.0,2.5,1984,831500.0
1800,1.75,3.0,1.0,1905,471001.0
1630,3.25,3.0,3.0,2007,385000.0
1030,1.0,3.0,1.0,1969,326000.0
720,1.0,1.0,1.0,1907,335000.0
1890,1.5,4.0,1.0,1974,320000.0
1840,2.5,4.0,2.0,2004,300000.0
2540,2.5,4.0,2.0,1977,269950.0
3220,2.5,4.0,1.5,1966,590000.0
1820,2.0,3.0,1.5,1941,750000.0
1230,1.75,3.0,1.0,1984,239950.0
1340,2.0,3.0,1.0,1931,215000.0
1200,1.0,3.0,1.0,1943,165000.0
1390,1.75,3.0,1.0,1962,261350.0
1730,2.0,4.0,1.0,1924,569000.0
1580,2.25,3.0,1.0,1992,425000.0
3520,3.0,4.0,1.0,1954,800000.0
2650,2.5,4.0,1.0,1960,715000.0
1310,1.75,3.0,1.0,1993,337000.0
2300,2.5,4.0,2.0,1990,560000.0
1780,2.25,3.0,1.0,1972,449500.0
1980,3.25,3.0,3.0,1987,660000.0
1300,1.5,2.0,1.0,1943,685000.0
3500,3.5,5.0,2.0,1996,905000.0
1830,1.0,3.0,1.0,1960,403500.0
1520,2.25,3.0,3.0,2004,405000.0
2700,2.75,4.0,2.0,1984,385000.0
1660,2.5,3.0,2.0,2003,285000.0
1310,2.0,3.0,1.0,1990,249900.0
2960,3.5,4.0,2.0,2014,633634.0
2242,2.5,3.0,2.0,2011,329900.0
2540,2.5,3.0,2.0,2006,310000.0
1420,1.5,3.0,2.0,2008,345000.0
1270,1.5,3.0,2.0,2012,160797.0
1300,2.25,3.0,2.0,2006,562500.0
3190,3.0,5.0,1.0,2013,664950.0
2910,3.25,5.0,2.0,2013,515000.0
1630,2.25,3.0,2.0,2005,497000.0
2300,3.0,5.0,2.0,2013,312891.0
3310,2.5,3.0,2.0,2008,670000.0
940,1.5,2.0,2.0,2009,362500.0
1020,0.75,2.0,2.0,2009,402101.0
1520,1.75,3.0,1.0,1948,438000.0
2330,1.75,4.0,1.5,1929,687500.0
1010,1.5,3.0,1.0,1962,160000.0
1070,1.75,3.0,1.0,1977,415000.0
3170,2.5,3.0,2.0,1995,405000.0
3030,2.5,4.0,3.0,2005,880000.0
2270,2.5,3.0,2.0,1998,585000.0
2341,2.5,4.0,2.0,1997,640000.0
2130,3.5,3.0,2.0,1908,819000.0
2300,1.75,3.0,1.0,1984,520000.0
1660,1.0,3.0,1.0,1978,367500.0
2610,2.75,4.0,1.0,1978,762500.0
2150,1.0,3.0,1.0,1954,300000.0
2410,2.5,3.0,1.0,1976,625000.0
1580,1.5,2.0,1.0,1941,530000.0
1740,2.5,3.0,2.0,1992,379000.0
1270,1.0,2.0,1.0,1949,615000.0
2550,2.25,2.0,2.0,1902,660000.0
1860,2.25,3.0,2.0,1963,380000.0
2700,1.75,4.0,1.0,1958,314900.0
1460,1.5,3.0,1.0,1955,324950.0
1330,1.75,3.0,1.0,1968,225000.0
2070,2.5,3.0,2.0,1999,535000.0
1360,1.5,3.0,1.0,1966,348500.0
2650,2.5,4.0,2.0,1986,725000.0
3580,3.0,4.0,1.5,1985,925000.0
2034,1.0,2.0,1.0,1947,549000.0
1230,2.0,3.0,1.0,1984,400000.0
2450,2.5,4.0,2.0,1994,620000.0
2840,2.75,6.0,1.0,1961,665000.0
2090,2.5,4.0,2.0,1989,349950.0
2470,2.0,4.0,1.5,1948,339000.0
1720,1.75,3.0,1.0,1924,615000.0
